PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,NumInGroup,FirstName,LastName,DeckCab,NumCab,SideCab,TotalBill,Hp_1,Hp_2,Hp_3,Cluster,Centroid0,Centroid1,Centroid2,Centroid3,Centroid4,Centroid5,Centroid6,Centroid7,Centroid8,Centroid9
0986_01,2,0.0,B/37/P,1,66.0,1,2164.0,46.0,0.0,6962.0,2257.0,-1,986,1,Yildunt,Batonsufft,B,37,P,11429.0,11429.0,0.0,0.0,8,7.368981775327166,8.1972138450732,7.024736619364744,7.429585050894711,12.290566735954165,8.20539060306245,10.207699652670673,8.533134631595821,4.646399277468253,7.332947059537552
0986_02,2,1.0,B/37/P,3,45.0,0,0.0,0.0,0.0,0.0,0.0,-1,986,2,Boteino,Batonsufft,B,37,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
0996_01,1,0.0,F/205/P,2,20.0,0,0.0,363.0,344.0,0.0,165.0,-1,996,1,Inette,Francock,F,205,P,872.0,0.0,872.0,0.0,1,2.5512083151021017,0.5956059396083703,13.184248341023663,2.028391038359534,10.29565730611541,1.4688210759657305,9.443951758098557,8.58297738423377,4.385896701651638,7.289142295160442
0999_01,1,1.0,G/147/P,2,21.0,0,0.0,0.0,0.0,0.0,0.0,-1,999,1,Vanley,Gambs,G,147,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
0999_02,1,0.0,G/147/P,1,51.0,0,0.0,908.0,0.0,0.0,0.0,-1,999,2,Artis,Gambs,G,147,P,908.0,908.0,0.0,0.0,1,2.334949270349563,0.5633817772023572,13.120651421099481,2.0655293464218136,10.851774295251516,2.097018519775869,9.160910903511272,8.662238732394187,4.358549688476277,7.306091401108225
1003_01,1,0.0,G/155/S,1,13.0,0,731.0,0.0,51.0,0.0,0.0,-1,1003,1,Holey,Fuentryoung,G,155,S,782.0,782.0,0.0,0.0,3,2.9342184698082683,1.0951279352233039,13.268063694471296,0.9019383158215788,10.7967276921558,2.147973342046319,9.695439774360514,8.80842971015909,4.5280864654294035,6.233658497658182
1007_01,1,0.0,G/157/S,1,24.0,0,826.0,5.0,1.0,56.0,0.0,-1,1007,1,Marky,Fishopper,G,157,S,888.0,888.0,0.0,0.0,3,2.964702195711218,1.242856496636136,13.217521305267201,0.7697395900521107,10.873908660282106,2.2837027868802147,9.683623651466254,8.80652190702065,4.505605361954071,6.084986357639506
1009_01,3,0.0,F/206/P,1,28.0,1,240.0,161.0,0.0,0.0,1405.0,-1,1009,1,Fowoos,Chen,F,206,P,1806.0,1806.0,0.0,0.0,1,2.246721803214286,1.2584650854324027,13.020800106883508,1.96591720083439,10.793958098117045,2.3098607624382166,9.30071494396291,7.5341444283280445,4.290513355539225,6.9232146613377035
1010_01,3,1.0,F/188/S,1,52.0,0,0.0,0.0,0.0,0.0,0.0,-1,1010,1,Croos,One,F,188,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1016_01,2,0.0,A/12/S,3,32.0,1,0.0,2983.0,0.0,6282.0,74.0,-1,1016,1,Grafi,Presectle,A,12,S,9339.0,0.0,0.0,9339.0,8,5.532590690563446,6.624022405304953,6.659331237482244,6.731990642862521,11.638877926361689,6.752906160983191,8.096934073847047,8.962552843266653,2.4481133159153194,8.969374334531441
1021_01,1,0.0,F/192/S,1,23.0,0,0.0,458.0,151.0,256.0,0.0,-1,1021,1,Mara,Ments,F,192,S,865.0,865.0,0.0,0.0,1,2.501078017456646,0.38229418643713364,12.98147663889958,2.0048528410650372,10.603268361901813,1.799671952235719,9.38408704110448,8.673455346778617,4.176840418004182,7.2863502479483735
1023_01,3,1.0,F/193/S,1,37.0,0,0.0,0.0,0.0,0.0,0.0,-1,1023,1,Eet,Vlake,F,193,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1028_01,1,1.0,G/160/S,2,35.0,0,0.0,0.0,0.0,0.0,0.0,-1,1028,1,Glene,Hendrewsons,G,160,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1037_01,1,1.0,G/162/S,1,46.0,0,0.0,0.0,0.0,0.0,0.0,-1,1037,1,Racily,Olivasquez,G,162,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1039_01,1,0.0,F/195/S,1,33.0,0,553.0,6.0,0.0,0.0,90.0,-1,1039,1,Annah,Vincenton,F,195,S,649.0,649.0,0.0,0.0,1,2.842933585578073,0.8137254368414175,13.271242997895003,1.1854876749383305,10.880263692090448,2.132909139491094,9.68820704771147,8.73780814406788,4.491979184612945,6.51284171900233
1042_01,2,0.0,A/8/P,3,34.0,1,0.0,1286.0,39.0,527.0,57.0,-1,1042,1,Mizark,Witalnerod,A,8,P,1909.0,0.0,0.0,1909.0,1,1.9107251234204898,0.9951989045827372,12.503126776903196,2.149210199220393,10.679854049929759,2.1275504782751846,8.724355114540975,8.403380663120114,3.778101087949382,7.217270185539515
1044_01,1,0.0,G/165/S,1,51.0,1,0.0,111.0,1719.0,45.0,4.0,-1,1044,1,Gayla,Hinglendez,G,165,S,1879.0,1879.0,0.0,0.0,5,3.7727820566110393,2.9375020233921707,13.311426410507528,3.357315609154684,7.9702070941004335,0.9736642824876797,9.79870521611858,8.960659366133623,5.0392704855230885,7.622846725869901
1050_01,1,1.0,G/157/P,1,25.0,0,0.0,0.0,0.0,0.0,0.0,-1,1050,1,Evendy,Buchansen,G,157,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1055_01,1,0.0,G/158/P,1,27.0,0,54.0,47.0,630.0,0.0,53.0,-1,1055,1,Hilly,Booneid,G,158,P,784.0,784.0,0.0,0.0,5,2.870594114471452,1.0392212173913244,13.267917475401799,2.0914190737005054,9.847697143703208,0.9844113184872934,9.6714609235604,8.738829827203144,4.502349414549665,7.250253766817067
1059_01,2,1.0,C/40/P,3,22.0,0,0.0,0.0,0.0,0.0,0.0,-1,1059,1,Sino,Panspic,C,40,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1059_02,2,1.0,C/40/P,3,33.0,0,0.0,0.0,0.0,0.0,0.0,-1,1059,2,Astula,Panspic,C,40,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1061_01,2,1.0,C/41/P,3,31.0,0,0.0,0.0,0.0,0.0,0.0,-1,1061,1,Chard,Stracary,C,41,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1064_01,1,0.0,E/59/P,1,16.0,0,0.0,0.0,978.0,9.0,0.0,-1,1064,1,Racey,Marson,E,59,P,987.0,987.0,0.0,0.0,5,3.1239137685606644,1.6403422771702705,13.292815815508861,2.4572642746303757,9.270548206262212,0.47056517697480693,9.740047819247406,8.823663072757098,4.63181633212324,7.388416226824024
1064_02,1,1.0,G/159/P,3,6.0,0,0.0,0.0,0.0,0.0,0.0,-1,1064,2,Dennie,Marson,G,159,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1067_01,1,0.0,F/203/S,2,18.0,0,289.0,0.0,423.0,150.0,508.0,-1,1067,1,Kerrie,Gallandez,F,203,S,1370.0,0.0,1370.0,0.0,1,2.564945765121866,0.9138278887837045,13.018070809939148,1.63982780655849,10.102738860914311,1.3551198401282516,9.506989287345327,8.278163881024112,4.226632931754602,6.814899972889186
1069_01,2,1.0,D/40/P,3,30.0,0,0.0,0.0,0.0,0.0,0.0,-1,1069,1,Okula,Opshosent,D,40,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1070_01,1,0.0,F/221/P,1,24.0,0,0.0,92.0,656.0,0.0,0.0,-1,1070,1,Valex,Wolfaddox,F,221,P,748.0,748.0,0.0,0.0,5,2.8918791111605597,1.085623763615961,13.276441188067395,2.188108857279313,9.814051990402808,0.9641227937729735,9.666631646097734,8.784596340576662,4.520300356019808,7.33846042084079
1072_01,1,1.0,G/160/P,2,57.0,0,0.0,0.0,0.0,0.0,0.0,-1,1072,1,Lonnis,Arneras,G,160,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1072_02,1,1.0,G/160/P,1,24.0,0,0.0,0.0,0.0,0.0,0.0,-1,1072,2,Kenda,Arneras,G,160,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1072_03,1,0.0,G/160/P,1,23.0,0,0.0,784.0,8.0,0.0,1.0,-1,1072,3,Kariel,Arneras,G,160,P,793.0,793.0,0.0,0.0,1,2.407214572228344,0.4783008291596638,13.153049697936014,2.051219870318243,10.850487216030565,2.071260006965248,9.247698027613934,8.687152278201486,4.378557843833876,7.313955735886274
1072_04,1,0.0,G/160/P,1,40.0,0,150.0,8.0,565.0,60.0,0.0,-1,1072,4,Kencey,Arneras,G,160,P,783.0,783.0,0.0,0.0,1,2.865569185222205,0.9455484904576131,13.221522525810366,1.9119877479574912,9.946823927962054,1.0811392602741832,9.681302967567825,8.767904922844215,4.4439058392788295,7.098742050980234
1072_05,1,0.0,G/160/P,3,21.0,0,699.0,0.0,0.0,0.0,18.0,-1,1072,5,Aleroy,Arneras,G,160,P,717.0,0.0,0.0,717.0,3,2.9248873843654186,1.0431983016981532,13.275763815398305,0.9708145088933557,10.883663257330191,2.2089112409638907,9.702474433223264,8.80249457766228,4.528829536215356,6.293094373243006
1072_06,1,0.0,G/160/P,1,17.0,0,154.0,49.0,540.0,0.0,0.0,-1,1072,6,Feline,Farmonrada,G,160,P,743.0,743.0,0.0,0.0,1,2.850119288104543,0.9065228612941912,13.266013057399176,1.8937416022702533,9.992964096526569,1.127721016011031,9.668591448853968,8.772762102268834,4.485318622303574,7.095311389326495
1072_07,1,1.0,G/160/P,3,25.0,0,0.0,0.0,0.0,0.0,0.0,-1,1072,7,Vanney,Arneras,G,160,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1072_08,1,1.0,G/160/P,1,34.0,0,0.0,0.0,0.0,0.0,0.0,-1,1072,8,Harvin,Arneras,G,160,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1073_01,1,0.0,G/168/S,1,18.0,0,212.0,188.0,38.0,0.0,449.0,-1,1073,1,Joyn,Balley,G,168,S,887.0,887.0,0.0,0.0,1,2.510789269175601,0.4433155753524754,13.179403745107583,1.6966191445571566,10.784119798442216,1.9858358051140514,9.495443349677348,8.384730447489087,4.365060896528739,6.98256881149764
1074_01,1,1.0,E/75/S,1,8.0,0,0.0,0.0,0.0,0.0,0.0,-1,1074,1,Ninaha,Mcbriggins,E,75,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1074_02,1,1.0,E/75/S,2,14.0,0,0.0,0.0,0.0,0.0,0.0,-1,1074,2,Idarry,Mcbriggins,E,75,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1081_01,1,1.0,G/164/P,1,16.0,0,0.0,0.0,0.0,0.0,0.0,-1,1081,1,Viviay,Steeletters,G,164,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1087_01,3,0.0,F/222/P,1,22.0,0,4.0,192.0,1161.0,11.0,19.0,-1,1087,1,Snich,Lette,F,222,P,1387.0,1387.0,0.0,0.0,5,3.153933689287649,1.9688097476099662,13.238993523222426,2.640520055392679,8.921814679712025,0.2537349081137358,9.617516189095568,8.784009138042904,4.66713248329116,7.400145771284593
1090_01,2,1.0,B/42/S,1,21.0,0,0.0,0.0,0.0,0.0,0.0,-1,1090,1,Sadlami,Aindlylid,B,42,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1090_02,2,0.0,B/42/S,3,23.0,1,0.0,7600.0,8.0,188.0,12863.0,-1,1090,2,Alnath,Wheltary,B,42,S,20659.0,0.0,0.0,20659.0,7,11.731325016072173,13.925437111787458,15.164770274793526,13.863378674685535,16.003598467710777,13.87684056564454,10.489560168228717,5.826998635650534,12.937613750896851,14.528008236765155
1092_01,1,1.0,G/167/P,3,26.0,0,0.0,0.0,0.0,0.0,0.0,-1,1092,1,Dianya,Mcleandez,G,167,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1098_01,3,0.0,D/37/S,1,18.0,1,2233.0,0.0,346.0,0.0,0.0,-1,1098,1,Dontch,Ickes,D,37,S,2579.0,2579.0,0.0,0.0,3,4.20904669742995,3.5466016859854466,13.335622100015314,1.5993253954555944,10.53740968876415,3.5689693003290266,9.87664631016573,9.119563881231604,5.344655135985559,3.8215712289668367
1101_01,1,0.0,G/171/S,1,72.0,0,0.0,708.0,0.0,1.0,11.0,-1,1101,1,Royce,Norry,G,171,S,720.0,720.0,0.0,0.0,1,2.449769325085128,0.42732355480407885,13.172498354816954,2.046487295026781,10.871138453061937,2.078402507111196,9.300613450488182,8.69685321732777,4.391257849750391,7.320576573266106
1103_01,3,0.0,F/228/P,1,18.0,0,1216.0,0.0,32.0,41.0,0.0,-1,1103,1,Jet,Hoche,F,228,P,1289.0,1289.0,0.0,0.0,3,3.1982068710093072,1.8625885610639477,13.220161011877117,0.2487895177561065,10.842234211476638,2.572577564606745,9.69524718649362,8.84491599903137,4.646192972996828,5.465333105260685
1104_01,2,1.0,C/41/S,3,24.0,0,0.0,0.0,0.0,0.0,0.0,-1,1104,1,Ruchban,Sorticbar,C,41,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1106_01,3,0.0,F/209/S,1,36.0,0,1199.0,27.0,83.0,0.0,0.0,-1,1106,1,Mondax,Brie,F,209,S,1309.0,1309.0,0.0,0.0,3,3.1740451703987946,1.8409320487758416,13.241089277586838,0.21551997094187691,10.754856659938557,2.48976258093748,9.675790364365705,8.835807869377799,4.659929914768942,5.48346732125974
1106_02,3,1.0,F/209/S,1,13.0,0,0.0,0.0,0.0,0.0,0.0,-1,1106,2,Ran,Brie,F,209,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1107_01,1,0.0,F/210/S,1,19.0,1,132.0,575.0,294.0,0.0,513.0,-1,1107,1,Andine,Bonnondry,F,210,S,1514.0,1514.0,0.0,0.0,1,2.210029849030926,0.7696707343365785,13.030764274786588,1.8471142109888332,10.298048894818937,1.5764226408436055,9.171382006357444,8.19829736386674,4.251898518746441,7.0312562640812715
1109_01,1,0.0,F/212/S,2,28.0,0,847.0,20.0,0.0,77.0,0.0,-1,1109,1,Thony,Kinson,F,212,S,944.0,0.0,944.0,0.0,3,2.959819327810103,1.2768775349654318,13.192590820643323,0.7330441539581877,10.870817893202958,2.2980439916374977,9.667059949420874,8.798736483319248,4.488091104481658,6.046471552223583
1111_01,1,1.0,G/172/S,3,2.0,0,0.0,0.0,0.0,0.0,0.0,-1,1111,1,Colly,Burnerez,G,172,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1111_02,1,1.0,G/172/S,1,5.0,0,0.0,0.0,0.0,0.0,0.0,-1,1111,2,Almary,Burnerez,G,172,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1111_03,1,0.0,E/77/S,3,25.0,0,0.0,0.0,150.0,562.0,6.0,-1,1111,3,Alie,Burnerez,E,77,S,718.0,0.0,0.0,718.0,1,2.7281990210257483,0.4794201425633921,12.833085974671775,2.0368116468345,10.62680154111764,1.839102934519218,9.638222853590655,8.716020490126853,4.00486579075723,7.307530667181419
1118_01,2,0.0,C/43/S,1,45.0,1,0.0,283.0,0.0,3613.0,0.0,-1,1118,1,Wasalm,Pokematic,C,43,S,3896.0,3896.0,0.0,0.0,8,3.54241306835494,3.3691250781433713,9.966664594348357,3.7966394425746244,10.926372795458748,3.825449693224103,9.212927802077434,8.546377653735744,1.3102175974550663,7.639101781524993
1118_02,2,1.0,C/43/S,1,59.0,0,0.0,0.0,0.0,0.0,0.0,-1,1118,2,Sula,Headal,C,43,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1118_03,2,1.0,C/43/S,1,6.0,0,0.0,0.0,0.0,0.0,0.0,-1,1118,3,Ashird,Headal,C,43,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1118_04,2,0.0,C/43/S,1,36.0,1,1477.0,2036.0,0.0,484.0,0.0,-1,1118,4,Asham,Headal,C,43,S,3997.0,3997.0,0.0,0.0,3,2.585349889367109,2.8759440778745975,12.298419172077487,1.5882681653129085,10.732474867228719,3.27133567004939,8.1950506000236,8.431321185644286,4.2085219742398,4.907615803448654
1118_05,2,0.0,C/43/S,1,40.0,1,0.0,10.0,0.0,4.0,6119.0,-1,1118,5,Nesch,Pokematic,C,43,S,6133.0,6133.0,0.0,0.0,7,4.61663016342043,5.532194019993362,13.130046394908993,5.75376879470742,11.583641043776803,5.777482118458202,9.579294464090376,3.566865711263787,6.14343816370927,8.618720153627503
1119_01,3,0.0,F/214/S,1,36.0,1,43.0,314.0,352.0,732.0,3.0,-1,1119,1,Grants,Flie,F,214,S,1444.0,1444.0,0.0,0.0,1,2.499218001497889,0.8750560957720238,12.543515637282699,2.0230407982870147,10.21010928901977,1.528132771495932,9.337006913611551,8.57203158810576,3.7415398159442335,7.172562683343714
1119_02,3,1.0,F/214/S,1,31.0,0,0.0,0.0,0.0,0.0,0.0,-1,1119,2,Gal,Flie,F,214,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1120_01,1,0.0,G/168/P,2,19.0,1,0.0,20.0,2329.0,0.0,1.0,-1,1120,1,Keitha,Mcgoway,G,168,P,2350.0,0.0,2350.0,0.0,5,4.600586684185251,3.9955915487979716,13.54146175871347,4.255084464842925,6.949953077551271,2.0175320162134427,10.117606748391623,9.274017854980256,5.668092998846541,7.996778281937964
1122_01,1,1.0,G/169/P,1,13.0,0,0.0,0.0,0.0,0.0,0.0,-1,1122,1,Maril,Monroellynn,G,169,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1124_01,2,1.0,C/44/S,1,31.0,0,0.0,0.0,0.0,0.0,0.0,-1,1124,1,Sabih,Dighty,C,44,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1124_02,2.0,1.0,C/44/S,1,22.0,0,0.0,0.0,0.0,0.0,0.0,-1,1124,2,Keidhma,Dighty,C,44,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1124_03,2,0.0,C/44/S,3,52.0,1,0.0,225.0,0.0,1624.0,49.0,-1,1124,3,Alphain,Dighty,C,44,S,1898.0,0.0,0.0,1898.0,1,2.604543597013197,1.4550923524116037,11.796590256936296,2.4031002515753954,10.788052429216934,2.4387443218144544,9.300820014637356,8.487730947049139,2.9788325946854393,7.287585982199969
1125_01,1,0.0,F/230/P,1,22.0,0,555.0,16.0,181.0,0.0,24.0,-1,1125,1,Lorey,Torrez,F,230,P,776.0,776.0,0.0,0.0,1,2.8412882225717433,0.8620604678504757,13.25234035657051,1.1525041230749002,10.572845550450511,1.8386083701277787,9.665863225220553,8.760354841162549,4.475121329905405,6.483109386382237
1125_02,1,1.0,G/170/P,1,34.0,0,0.0,0.0,0.0,0.0,0.0,-1,1125,2,Analdy,Torrez,G,170,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1126_01,3,1.0,F/215/S,1,23.0,0,0.0,0.0,0.0,0.0,0.0,-1,1126,1,Heales,Hoche,F,215,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1128_01,2,1.0,B/41/P,3,14.0,0,0.0,0.0,0.0,0.0,0.0,-1,1128,1,Ankabit,Wassid,B,41,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1128_02,2,1.0,B/41/P,1,30.0,0,0.0,0.0,0.0,0.0,0.0,-1,1128,2,Arion,Wassid,B,41,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1131_01,2,1.0,B/44/S,3,75.0,0,0.0,0.0,0.0,0.0,0.0,-1,1131,1,Mizark,Comessic,B,44,S,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
1135_01,2,0.0,B/45/S,1,28.0,1,1371.0,1447.0,0.0,20.0,6151.0,-1,1135,1,Strali,Coarswing,B,45,S,8989.0,8989.0,0.0,0.0,7,4.980045407818091,6.409551892649317,12.784766641300108,5.880854078611639,11.61897107245648,6.5052236774897665,8.714427403402832,3.4307685182933487,6.500250143485432,7.09034610327318
1135_02,2,0.0,F/82/S,3,61.0,1,26.0,3606.0,8.0,0.0,138.0,-1,1135,2,Toperon,Coarswing,F,82,S,3778.0,0.0,0.0,3778.0,0,1.1991749765553976,2.5347447111995494,12.482134747391582,3.0591153748844406,10.731255738003108,3.0953681007448925,7.181039597570025,8.156100497801376,4.314781179304889,7.32404646557071
1135_03,2,0.0,B/45/S,1,25.0,1,0.0,1039.0,12.0,4584.0,2158.0,-1,1135,3,Polari,Coarswing,B,45,S,7793.0,7793.0,0.0,0.0,8,4.109716558408734,5.128656573290083,8.442374835251867,5.313767450485147,11.082498446065008,5.334309943306529,8.479762810247532,6.791646393730823,1.4707741190298274,8.127299226566068
1135_04,2,0.0,B/45/S,3,21.0,1,411.0,7312.0,14.0,22.0,215.0,-1,1135,4,Sarthim,Coarswing,B,45,S,7974.0,0.0,0.0,7974.0,0,3.110316972801685,5.357899552136451,12.0630285486787,5.300482345959412,11.160354492167865,5.511240887824922,4.47496716995933,8.326477244442998,5.606111754916829,7.744674354921398
1137_01,2,0.0,E/82/S,1,28.0,1,0.0,1537.0,8.0,112.0,753.0,-1,1137,1,Vindem,Unings,E,82,S,2410.0,2410.0,0.0,0.0,1,1.4656667486380281,1.2820593390787562,12.69346418788829,2.26998769495547,10.703146840441859,2.292245767284821,8.460968553039216,7.814485296615321,4.0364029549173726,7.207106713524701
1137_02,2,0.0,A/13/S,3,28.0,1,0.0,109.0,0.0,1514.0,942.0,-1,1137,2,Majora,Unings,A,13,S,2565.0,0.0,0.0,2565.0,1,2.315837146102342,1.6330981927581487,11.744101153507408,2.478217873583532,10.733493223405862,2.516390417424466,9.173015188827248,7.713285079554048,2.9350392560974896,7.2444437138921725
1138_01,2,0.0,E/66/P,1,41.0,1,0.0,6523.0,0.0,13.0,0.0,-1,1138,1,Syrmion,Serping,E,66,P,6536.0,6536.0,0.0,0.0,0,2.5459286829098415,4.638535108209411,12.182459198988736,4.8764943760501485,11.063688442094453,4.889103835600719,5.191536956961447,8.397547142624632,5.230177069156231,8.01288508953357
1139_01,1,1.0,G/172/P,2,25.0,0,0.0,0.0,0.0,0.0,0.0,-1,1139,1,Aleen,Joycerton,G,172,P,0.0,0.0,0.0,0.0,1,2.9060841918117704,0.22985623259190213,13.38290428820631,2.0672867367000487,10.962066648945523,2.099067408729285,9.812617478734483,8.88362579461561,4.559777959695775,7.401847376850349
